token,match_index,position,context
SESSION,36,495197,"("" "", ""-"").toLowerCase() === n.Session })); -1 !== a && (e = a) } n.SeasonSessions.forEach((function (r, n) { var a = n === e ? ""active"" : """", o = n === e ? ""true"" : ""false""; t.append('<button class=""tab btn btn-secondary '.concat(a, '"" role=""tab""\n                 data-tab-value=""').concat(r.EventsSessionID, '"" \n                 data-tab-category=""').concat(r.SessionName, '""\n                 aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/ap"
SESSION,37,495261,"} n.SeasonSessions.forEach((function (r, n) { var a = n === e ? ""active"" : """", o = n === e ? ""true"" : ""false""; t.append('<button class=""tab btn btn-secondary '.concat(a, '"" role=""tab""\n                 data-tab-value=""').concat(r.EventsSessionID, '"" \n                 data-tab-category=""').concat(r.SessionName, '""\n                 aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: functi"
SESSION,38,495358,"e"" : ""false""; t.append('<button class=""tab btn btn-secondary '.concat(a, '"" role=""tab""\n                 data-tab-value=""').concat(r.EventsSessionID, '"" \n                 data-tab-category=""').concat(r.SessionName, '""\n                 aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-r"
SESSION,39,495466,"a-tab-value=""').concat(r.EventsSessionID, '"" \n                 data-tab-category=""').concat(r.SessionName, '""\n                 aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-de"
SESSION,40,495484,"ncat(r.EventsSessionID, '"" \n                 data-tab-category=""').concat(r.SessionName, '""\n                 aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n."
SESSION,41,495497,"SessionID, '"" \n                 data-tab-category=""').concat(r.SessionName, '""\n                 aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFo"
SESSION,42,495515,"               data-tab-category=""').concat(r.SessionName, '""\n                 aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date N"
SESSION,43,495533,"a-tab-category=""').concat(r.SessionName, '""\n                 aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date Not Available""), r("
SESSION,44,495555,"cat(r.SessionName, '""\n                 aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date Not Available""), r(""#race-results-table-c"
SESSION,45,495588,"       aria-selected=""').concat(o, '"">\n            <span>').concat(r.SessionName, ""</span>\n        </button>"")) })), this.AdjustTabsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date Not Available""), r(""#race-results-table-container"").parent().hide(), r(""#q"
SESSION,46,495720,"bsBarScrollingContainer(), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date Not Available""), r(""#race-results-table-container"").parent().hide(), r(""#qualifying-results-table-container"").parent().hide(), r(""#practice-results-table-container"").parent().hide(); var a, o, i, c, u = """";"
SESSION,47,495744,"), n.ViewBy = n.SeasonSessions[e].EventsSessionID, n.Session = n.SeasonSessions[e].EventsSessionID, this.UpdateSession() } }, a.prototype.UpdateSession = function () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date Not Available""), r(""#race-results-table-container"").parent().hide(), r(""#qualifying-results-table-container"").parent().hide(), r(""#practice-results-table-container"").parent().hide(); var a, o, i, c, u = """"; if (""R"" === n.SessionTy"
SESSION,48,495905,"n () { toggleOverlayForStats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date Not Available""), r(""#race-results-table-container"").parent().hide(), r(""#qualifying-results-table-container"").parent().hide(), r(""#practice-results-table-container"").parent().hide(); var a, o, i, c, u = """"; if (""R"" === n.SessionType) r(""#race-results-table-container"").show(), r(""#race-results-table-container"").parent().show(), a = r(""#race-results-table tbody""), u = ""#race-results-table"";"
SESSION,49,495929,"tats(!0), r.ajax({ type: ""GET"", dataType: ""json"", url: n.Environment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date Not Available""), r(""#race-results-table-container"").parent().hide(), r(""#qualifying-results-table-container"").parent().hide(), r(""#practice-results-table-container"").parent().hide(); var a, o, i, c, u = """"; if (""R"" === n.SessionType) r(""#race-results-table-container"").show(), r(""#race-results-table-container"").parent().show(), a = r(""#race-results-table tbody""), u = ""#race-results-table""; else if (""Q"" === n.Sess"
SESSION,50,495991,"onment + ""/api/results/EventsSessionDetails?id="" + n.Session, success: function (n) { r(""#race-results .tabs-details-header"").text(n.EventName || ""Unknown Event""), r(""#race-results .tabs-details-subheader"").text(n.SessionName || ""Unknown Session""), r(""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date Not Available""), r(""#race-results-table-container"").parent().hide(), r(""#qualifying-results-table-container"").parent().hide(), r(""#practice-results-table-container"").parent().hide(); var a, o, i, c, u = """"; if (""R"" === n.SessionType) r(""#race-results-table-container"").show(), r(""#race-results-table-container"").parent().show(), a = r(""#race-results-table tbody""), u = ""#race-results-table""; else if (""Q"" === n.SessionType) r(""#qualifying-results-table-container"").show(), r(""#"
SESSION,51,496242,"""#race-results .tabs-details-descriptor"").text(n.SessionDateFormatted || ""Date Not Available""), r(""#race-results-table-container"").parent().hide(), r(""#qualifying-results-table-container"").parent().hide(), r(""#practice-results-table-container"").parent().hide(); var a, o, i, c, u = """"; if (""R"" === n.SessionType) r(""#race-results-table-container"").show(), r(""#race-results-table-container"").parent().show(), a = r(""#race-results-table tbody""), u = ""#race-results-table""; else if (""Q"" === n.SessionType) r(""#qualifying-results-table-container"").show(), r(""#qualifying-results-table-container"").parent().show(), a = r(""#qualifying-results-table tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-t"
SESSION,52,496432,"arent().hide(), r(""#practice-results-table-container"").parent().hide(); var a, o, i, c, u = """"; if (""R"" === n.SessionType) r(""#race-results-table-container"").show(), r(""#race-results-table-container"").parent().show(), a = r(""#race-results-table tbody""), u = ""#race-results-table""; else if (""Q"" === n.SessionType) r(""#qualifying-results-table-container"").show(), r(""#qualifying-results-table-container"").parent().show(), a = r(""#qualifying-results-table tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-table-container"").show(), r(""#practice-results-table-container"").parent().show(), a = r(""#practice-results-table tbody""), u = ""#practice-results-table"" } if (n.records && 0 !== n.records.leng"
SESSION,53,496648,", a = r(""#race-results-table tbody""), u = ""#race-results-table""; else if (""Q"" === n.SessionType) r(""#qualifying-results-table-container"").show(), r(""#qualifying-results-table-container"").parent().show(), a = r(""#qualifying-results-table tbody""), u = ""#qualifying-results-table""; else { if (""P"" !== n.SessionType) return void console.warn(""Unknown session type:"", n.SessionType); r(""#practice-results-table-container"").show(), r(""#practice-results-table-container"").parent().show(), a = r(""#practice-results-table tbody""), u = ""#practice-results-table"" } if (n.records && 0 !== n.records.length) { if (s(u), ""R"" === n.SessionType) n.records.forEach((function (t) { var e, r = t.DriverName || ""--""; t.DriverUrl && (r = '<a href=""'.concat(t.DriverUrl, '"">').concat(r, ""</a>"")), e = '<tr>\n                     "
